PageId,Class,OutLinkNum0,OutLinkProp0,OutLinkNum1,OutLinkProp1,InLinkNum0,InLinkProp0,InLinkNum1,InLinkProp1,hits
22038601,Actor,7,0.0985915492958,915,0.0436316818464,5,0.172413793103,556,0.273352999017,0.000269815068889
6672530,Actor,1,0.0333333333333,255,0.0478873239437,4,0.0701754385965,647,0.0532992833018,0.000306568974316
10881298,Actor,0,0,598,0.0618343501189,0,0,893,0.0597324414716,0.0
6949502,Actor,1,0.0434782608696,255,0.0794887780549,2,0.111111111111,175,0.230870712401,0.000110567551951
2864112,Actor,1,0.0434782608696,100,0.0287686996548,2,0.105263157895,30,0.0143747005271,2.96357520973e-05
21038010,Actor,2,0.0666666666667,132,0.0221402214022,1,0.0625,10,0.0529100529101,7.9699428414e-06
762651,Actor,8,0.186046511628,866,0.0844219146032,9,0.134328358209,1442,0.120347187448,0.000298637806349
2692224,Actor,8,0.2,544,0.0527796643058,12,0.0794701986755,1665,0.0755684654836,0.000455342315094
31023069,Actor,0,0,0,0,1,0.111111111111,320,0.210111621799,0.000134023870945
582485,Actor,3,0.0625,170,0.0146035563955,4,0.078431372549,552,0.0378496982995,0.00024627576335
19832767,Actor,142,0.596638655462,12405,0.387535145267,50,0.162866449511,5006,0.139345859429,0.0177258476034
885645,Actor,4,0.0493827160494,1057,0.0744523490878,2,0.04,669,0.101640838651,0.000121131590864
8643426,Actor,0,0,150,0.0575153374233,0,0,6,0.0111940298507,0.0
4383802,Actor,5,0.263157894737,491,0.0990718321227,0,0,24,0.12972972973,0.0
29270970,Actor,0,0,0,0,0,0,13,0.295454545455,0.0
1462780,Actor,1,0.00900900900901,684,0.0410096528569,3,0.0352941176471,397,0.031073888541,0.000101674316479
24545784,Actor,5,0.263157894737,183,0.0467194281338,0,0,8,0.00348583877996,0.0
1793099,Actor,42,0.3,4778,0.202956418316,40,0.325203252033,4523,0.172580891331,0.00252051931734
6010116,Actor,1,0.0263157894737,357,0.0338838268793,0,0,36,0.019512195122,0.0
6944155,Actor,15,0.0765306122449,3092,0.107394671946,44,0.0627674750357,8235,0.0716491930221,0.00348088719984
689567,Actor,22,0.153846153846,2337,0.101608695652,41,0.138047138047,7314,0.130015109768,0.0038379248395
31065592,Actor,0,0,0,0,0,0,0,0,0
2301966,Actor,2,0.142857142857,130,0.0450762829404,1,0.0625,23,0.0982905982906,5.43719059641e-05
235473,Actor,45,0.243243243243,3085,0.0889587358344,9,0.0743801652893,1117,0.0710559796438,0.000475294474307
3590120,Actor,0,0,219,0.0369495528935,0,0,132,0.0116279069767,0.0
3113624,Actor,3,0.103448275862,241,0.103167808219,4,0.0909090909091,326,0.0816020025031,0.000159672320631
