PageId,Class,OutLinkNum0,OutLinkProp0,OutLinkNum1,OutLinkProp1,InLinkNum0,InLinkProp0,InLinkNum1,InLinkProp1,hits
305500,Actor,7,0.0564516129032,5387,0.174409945932,17,0.0708333333333,2257,0.0728605094102,0.00141931970445
64673,Actor,67,0.176781002639,6758,0.0882279984856,153,0.119344773791,15456,0.0798305872631,0.0131232894983
13493094,Actor,0,0,292,0.0430551459746,0,0,1,0.00308641975309,0.0
2100804,Actor,1,0.0666666666667,153,0.0626022913257,1,0.04,67,0.0483405483405,7.44035912882e-05
15127800,Actor,1,0.1,1,0.00120192307692,0,0,330,0.500758725341,0.0
31023069,Actor,0,0,0,0,1,0.111111111111,320,0.210111621799,0.000134023870945
586384,Actor,5,0.0746268656716,2952,0.15235342692,15,0.159574468085,1646,0.0653927138374,0.00122053953684
4109695,Actor,2,0.111111111111,263,0.0441423296408,0,0,304,0.0906650760513,0.0
16737385,Actor,3,0.157894736842,235,0.10711030082,0,0,211,0.140666666667,0.0
10545516,Actor,0,0,297,0.0373115577889,0,0,148,0.049915682968,0.0
421109,Actor,9,0.104651162791,4145,0.16198999531,7,0.0823529411765,1574,0.0311775774983,0.000667394778978
7448542,Actor,1,0.0555555555556,44,0.00955898327178,2,0.0666666666667,448,0.134980415788,9.32877381593e-05
1457698,Actor,6,0.125,372,0.0432910508553,6,0.0504201680672,260,0.0275277924828,0.000330959605651
7198319,Actor,8,0.32,184,0.0515117581187,2,0.111111111111,123,0.0485398579321,6.35285753999e-05
12654417,Actor,0,0,33,0.00768514205869,0,0,18,0.0538922155689,0.0
20001840,Actor,11,0.305555555556,761,0.0849140816782,3,0.130434782609,195,0.115795724466,0.000295091995807
10258309,Actor,0,0,152,0.19689119171,1,0.142857142857,7,0.148936170213,2.18434486317e-05
15366634,Actor,1,0.111111111111,39,0.0270833333333,0,0,23,0.0386554621849,0.0
20395872,Actor,17,0.0634328358209,2023,0.0345375081094,72,0.0436628259551,10547,0.0256103927639,0.00563379019051
2864112,Actor,1,0.0434782608696,100,0.0287686996548,2,0.105263157895,30,0.0143747005271,2.96357520973e-05
8574036,Actor,12,0.279069767442,624,0.105156723964,2,0.105263157895,153,0.22238372093,9.49595524547e-05
12029551,Actor,8,0.173913043478,109,0.0190061028771,5,0.227272727273,72,0.0200612984118,6.9831334324e-05
1794603,Actor,9,0.160714285714,516,0.0644677661169,7,0.107692307692,304,0.0380761523046,0.000338379028924
3441464,Actor,3,0.0789473684211,403,0.0766742770167,1,0.027027027027,309,0.0597332302339,7.15544241533e-06
28159314,Actor,0,0,0,0,0,0,163,0.0514682664983,0.0
7769862,Actor,2,0.0555555555556,587,0.141513982642,2,0.125,257,0.26854754441,4.69247110812e-05
4748840,Actor,0,0,234,0.211764705882,1,0.0909090909091,349,0.284665579119,5.79995409121e-05
1224951,Actor,56,0.5,3727,0.229820558673,46,0.446601941748,3157,0.203153153153,0.00252694080957
12687198,Actor,3,0.0731707317073,537,0.120403587444,1,0.0357142857143,69,0.0480836236934,4.07176345764e-05
2704483,Actor,2,0.0909090909091,243,0.045234549516,0,0,48,0.0674157303371,0.0
1668783,Actor,12,0.193548387097,1251,0.124329159213,0,0,0,0,0
651532,Actor,33,0.255813953488,6216,0.168322998186,42,0.1875,5782,0.0983667914257,0.00487923977521
3364543,Actor,7,0.225806451613,438,0.0697785566353,3,0.0566037735849,689,0.033246477514,9.39637099592e-05
1200093,Actor,7,0.0625,523,0.0258501383946,20,0.0471698113208,2132,0.0681803645667,0.00129301480553
3548453,Actor,3,0.1,163,0.0242595624349,0,0,29,0.00697618474862,0.0
17618476,Actor,0,0,33,0.0352187833511,0,0,0,0,0.0
22148868,Actor,1,0.1,156,0.0801232665639,0,0,74,0.0914709517923,0.0
32760799,Actor,0,0,0,0,1,0.166666666667,300,0.0914355379457,0.000283762865591
29542302,Actor,0,0,0,0,0,0,0,0,0.0
689567,Actor,22,0.153846153846,2337,0.101608695652,41,0.138047138047,7314,0.130015109768,0.0038379248395
16844183,Actor,5,0.0735294117647,538,0.0381262844589,4,0.0714285714286,929,0.0426616458486,0.000298504159648
9579141,Actor,1,0.0769230769231,54,0.03066439523,2,0.2,54,0.139175257732,0.000116266438095
3982129,Actor,3,0.0833333333333,472,0.0471293060409,3,0.136363636364,188,0.0354449472097,0.000111911542918
10860372,Actor,1,0.0454545454545,183,0.0481199053379,1,0.0277777777778,75,0.0615763546798,5.5276208248e-05
2388819,Actor,0,0,117,0.0263870094723,1,0.0217391304348,379,0.0290243528871,5.12894415482e-05
8408938,Actor,0,0,37,0.0085529357374,0,0,17,0.0257966616085,0.0
19283658,Actor,6,0.214285714286,216,0.064228367529,1,0.0833333333333,33,0.0187606594656,4.10895229912e-05
2236824,Actor,15,0.2,1054,0.0888027635016,2,0.0588235294118,439,0.0920335429769,0.000102957539152
12048291,Actor,0,0,96,0.0185866408519,0,0,0,0,0.0
620839,Actor,6,0.115384615385,460,0.0524694878522,6,0.272727272727,446,0.104059729351,0.000439608673176
19579302,Actor,0,0,48,0.00733832747286,0,0,2,0.153846153846,0.0
2009832,Actor,3,0.0909090909091,606,0.0654639732095,1,0.030303030303,748,0.0870779976717,0.000144209920411
1247413,Actor,1,0.0588235294118,58,0.0136921624174,1,0.0714285714286,9,0.0102622576967,5.60449222362e-05
754280,Actor,6,0.107142857143,617,0.0576258522462,4,0.0615384615385,548,0.0479314265722,0.000400751211475
674604,Actor,7,0.0897435897436,3703,0.148440631765,8,0.0963855421687,989,0.0857019064125,0.000542883227188
10130159,Actor,0,0,164,0.0916201117318,0,0,34,0.115254237288,0.0
4585719,Actor,0,0,344,0.0834748847367,0,0,155,0.290262172285,0.0
5605265,Actor,20,0.454545454545,1063,0.163866193926,23,0.489361702128,1021,0.269109119663,0.00125672475941
5965537,Actor,27,0.457627118644,1618,0.176137600697,25,0.625,1417,0.270368250334,0.00210981410182
32269922,Actor,0,0,0,0,0,0,13,0.0570175438596,0.0
24328437,Actor,2,0.153846153846,189,0.0324463519313,1,0.0833333333333,113,0.286802030457,0.0
65032,Actor,53,0.452991452991,3718,0.210639623817,50,0.232558139535,3328,0.140861762465,0.00273740787752
24965328,Actor,0,0,0,0,0,0,13,0.00854139290407,0.0
21124228,Actor,2,0.153846153846,61,0.0124008944908,3,0.176470588235,106,0.0428976123027,0.000141950231489
24647186,Actor,1,0.0384615384615,188,0.0472599296129,0,0,65,0.107973421927,0.0
16655167,Actor,3,0.063829787234,1172,0.112952968389,2,0.0645161290323,293,0.0994231421785,7.10977186338e-05
2367454,Actor,12,0.11320754717,1828,0.111579075871,44,0.275,2313,0.0819079995751,0.00332851034527
25947343,Actor,0,0,0,0,0,0,0,0,0.0
23235308,Actor,0,0,34,0.0883116883117,0,0,1,0.125,0.0
2020134,Actor,0,0,29,0.00604418507712,1,0.0909090909091,57,0.108159392789,9.3954511546e-05
3120138,Actor,0,0,408,0.0574486060265,0,0,0,0,0.0
21990456,Actor,6,0.0526315789474,1835,0.0797826086957,3,0.051724137931,1591,0.327973613688,0.00016572687544
5569959,Actor,8,0.140350877193,571,0.0533594991122,2,0.0444444444444,178,0.120433017591,2.38578076198e-05
2793946,Actor,7,0.155555555556,628,0.0723169046522,3,0.157894736842,99,0.0814814814815,0.000185126584911
1011622,Actor,11,0.177419354839,1540,0.190782953419,11,0.22,539,0.147630786086,0.000515847221885
4242222,Actor,0,0,85,0.0263729444617,0,0,198,0.388998035363,0.0
27199827,Actor,0,0,0,0,0,0,0,0,0.0
2692224,Actor,8,0.2,544,0.0527796643058,12,0.0794701986755,1665,0.0755684654836,0.000455342315094
3028029,Actor,7,0.116666666667,574,0.0680417259365,3,0.0491803278689,1959,0.126656753087,0.000277737380406
9495366,Actor,0,0,170,0.0233837689133,0,0,120,0.0335476656416,0.0
20999973,Actor,1,0.0833333333333,17,0.00380058126537,0,0,0,0,0.0
